DR,Offense,Date_Rept,Monthstamp,Yearstamp,Block
1816197     ,THEFT - FROM MOTOR VEHICLE                            ,11/21/2018,11,2018,17100 Blk MIRASOL                                                                         
1816209     ,THEFT - FROM MOTOR VEHICLE                            ,11/21/2018,11,2018,3700 Blk CARMEL AVE                                                                      
1816277     ,THEFT - FROM MOTOR VEHICLE                            ,11/23/2018,11,2018,4500 Blk EL CAMINO REAL                                                                  
1816293     ,THEFT - FROM MOTOR VEHICLE                            ,11/24/2018,11,2018,0 Blk GILLMAN ST                                                                      
1816338     ,THEFT - FROM MOTOR VEHICLE                            ,11/25/2018,11,2018,0 Blk TWIN GABLES                                                                     
1816392     ,THEFT - FROM MOTOR VEHICLE                            ,11/26/2018,11,2018,13100 Blk SPECTRUM                                                                        
1816376     ,THEFT - FROM MOTOR VEHICLE                            ,11/26/2018,11,2018,100 Blk STANFORD                                                                        
1816429     ,THEFT - FROM MOTOR VEHICLE                            ,11/26/2018,11,2018,0 Blk EXETER                                                                          
1816384     ,THEFT - FROM MOTOR VEHICLE                            ,11/26/2018,11,2018,6200 Blk IRVINE BLVD                                                                     
1816471     ,THEFT - FROM MOTOR VEHICLE                            ,11/27/2018,11,2018,100 Blk SANCTUARY                                                                       
1816453     ,THEFT - FROM MOTOR VEHICLE                            ,11/27/2018,11,2018,100 Blk ALHAMBRA                                                                        
1816528     ,THEFT - FROM MOTOR VEHICLE                            ,11/28/2018,11,2018,0 Blk SAGEBRUSH                                                                       
1816525     ,THEFT - FROM MOTOR VEHICLE                            ,11/28/2018,11,2018,3500 Blk MARIN DR                                                                        
1816567     ,THEFT - FROM MOTOR VEHICLE                            ,11/28/2018,11,2018,0 Blk GARDENHOUSE WAY                                                                 
1816646     ,THEFT - FROM MOTOR VEHICLE                            ,11/30/2018,11,2018,200 Blk GIOTTO                                                                          
1816645     ,THEFT - FROM MOTOR VEHICLE                            ,11/30/2018,11,2018,3300 Blk MICHELSON DR                                                                    
1816633     ,THEFT - FROM MOTOR VEHICLE                            ,11/30/2018,11,2018,0 Blk ECLIPSE                                                                         
1816640     ,THEFT - FROM MOTOR VEHICLE                            ,11/30/2018,11,2018,6400 Blk OAK CYN                                                                         
1816689     ,THEFT - FROM MOTOR VEHICLE                            ,12/1/2018,12,2018,3300 Blk MICHELSON DR                                                                    
1816718     ,THEFT - FROM MOTOR VEHICLE                            ,12/2/2018,12,2018,17900 Blk MAC ARTHUR BLVD                                                                 
1816711     ,THEFT - FROM MOTOR VEHICLE                            ,12/2/2018,12,2018,0 Blk EXETER                                                                          
1816774     ,THEFT - FROM MOTOR VEHICLE                            ,12/3/2018,12,2018,100 Blk TEAROSE                                                                         
1816782     ,THEFT - FROM MOTOR VEHICLE                            ,12/3/2018,12,2018,0 Blk CLIFFORD                                                                        
1816797     ,THEFT - FROM MOTOR VEHICLE                            ,12/4/2018,12,2018,15400 Blk VERDUN CIR                                                                      
1816804     ,THEFT - FROM MOTOR VEHICLE                            ,12/4/2018,12,2018,0 Blk SHORELINE                                                                       
1816805     ,THEFT - FROM MOTOR VEHICLE                            ,12/4/2018,12,2018,4600 Blk ABBOTSWOOD CIR                                                                  
1816859     ,THEFT - FROM MOTOR VEHICLE                            ,12/5/2018,12,2018,0 Blk HENNA                                                                           
1816866     ,THEFT - FROM MOTOR VEHICLE                            ,12/5/2018,12,2018,0 Blk MORNING BREEZE                                                                  
1816891     ,THEFT - FROM MOTOR VEHICLE                            ,12/5/2018,12,2018,0 Blk TAGGERT                                                                         
1816878     ,THEFT - FROM MOTOR VEHICLE                            ,12/5/2018,12,2018,0 Blk DUNMORE                                                                         
1816864     ,THEFT - FROM MOTOR VEHICLE                            ,12/5/2018,12,2018,0 Blk ALDERBROOK                                                                      
1816923     ,THEFT - FROM MOTOR VEHICLE                            ,12/6/2018,12,2018,1200 Blk MIRASOL                                                                         
1816907     ,THEFT - FROM MOTOR VEHICLE                            ,12/6/2018,12,2018,0 Blk WOODSORREL                                                                      
1816917     ,THEFT - FROM MOTOR VEHICLE                            ,12/6/2018,12,2018,0 Blk ASHWOOD                                                                         
1816970     ,THEFT - FROM MOTOR VEHICLE                            ,12/7/2018,12,2018,14600 Blk OAK AVE                                                                         
1816967     ,THEFT - FROM MOTOR VEHICLE                            ,12/7/2018,12,2018,2500 Blk ALTON PKWY                                                                      
1816981     ,THEFT - FROM MOTOR VEHICLE                            ,12/7/2018,12,2018,0 Blk PEMBROKE                                                                        
1816983     ,THEFT - FROM MOTOR VEHICLE                            ,12/7/2018,12,2018,0 Blk WELLINGTON                                                                      
1816965     ,THEFT - FROM MOTOR VEHICLE                            ,12/7/2018,12,2018,0 Blk BRIAR LN                                                                        
1817023     ,THEFT - FROM MOTOR VEHICLE                            ,12/8/2018,12,2018,0 Blk BAYVIEW                                                                         
1817036     ,THEFT - FROM MOTOR VEHICLE                            ,12/8/2018,12,2018,3300 Blk MICHELSON DR                                                                    
1817059     ,THEFT - FROM MOTOR VEHICLE                            ,12/9/2018,12,2018,14900 Blk GENEVA ST                                                                       
1817050     ,THEFT - FROM MOTOR VEHICLE                            ,12/9/2018,12,2018,300 Blk SANTA BARBARA                                                                   
1817117     ,THEFT - FROM MOTOR VEHICLE                            ,12/10/2018,12,2018,100 Blk COMPASS                                                                         
1817086     ,THEFT - FROM MOTOR VEHICLE                            ,12/10/2018,12,2018,700 Blk SOLVAY AISLE                                                                    
1817083     ,THEFT - FROM MOTOR VEHICLE                            ,12/10/2018,12,2018,9000 Blk RESEARCH DR                                                                     
1817158     ,THEFT - FROM MOTOR VEHICLE                            ,12/11/2018,12,2018,1000 Blk SOLVAY AISLE                                                                    
1817177     ,THEFT - FROM MOTOR VEHICLE                            ,12/12/2018,12,2018,0 Blk WILDFLOWER                                                                      
1817270     ,THEFT - FROM MOTOR VEHICLE                            ,12/13/2018,12,2018,1400 Blk SYNERGY                                                                         
1817271     ,THEFT - FROM MOTOR VEHICLE                            ,12/13/2018,12,2018,100 Blk W YALE LOOP                                                                     
1817243     ,THEFT - FROM MOTOR VEHICLE                            ,12/13/2018,12,2018,3300 Blk MICHELSON DR                                                                    
1817240     ,THEFT - FROM MOTOR VEHICLE                            ,12/13/2018,12,2018,0 Blk BADGER PASS                                                                     
1817300     ,THEFT - FROM MOTOR VEHICLE                            ,12/14/2018,12,2018,0 Blk SHADOWPLAY                                                                      
1817437     ,THEFT - FROM MOTOR VEHICLE                            ,12/17/2018,12,2018,1100 Blk SYNERGY                                                                         
1817501     ,THEFT - FROM MOTOR VEHICLE                            ,12/18/2018,12,2018,14200 Blk SPECTRUM                                                                        
1817484     ,THEFT - FROM MOTOR VEHICLE                            ,12/18/2018,12,2018,14500 Blk LAUREL AVE                                                                      
1817462     ,THEFT - FROM MOTOR VEHICLE                            ,12/18/2018,12,2018,3400 Blk EBOE ST                                                                         
1817460     ,THEFT - FROM MOTOR VEHICLE                            ,12/18/2018,12,2018,3900 Blk CEDRON ST                                                                       
1817485     ,THEFT - FROM MOTOR VEHICLE                            ,12/18/2018,12,2018,3900 Blk CEDRON ST                                                                       
1817472     ,THEFT - FROM MOTOR VEHICLE                            ,12/18/2018,12,2018,8100 Blk SPECTRUM                                                                        
1817523     ,THEFT - FROM MOTOR VEHICLE                            ,12/19/2018,12,2018,0 Blk REDWOOD TREE LN                                                                 
1817532     ,THEFT - FROM MOTOR VEHICLE                            ,12/19/2018,12,2018,0 Blk STETSON                                                                         
1817535     ,THEFT - FROM MOTOR VEHICLE                            ,12/19/2018,12,2018,9200 Blk JERONIMO RD                                                                     
1817598     ,THEFT - FROM MOTOR VEHICLE                            ,12/20/2018,12,2018,0 Blk HUCKLEBERRY                                                                     
1817580     ,THEFT - FROM MOTOR VEHICLE                            ,12/20/2018,12,2018,200 Blk FOUNTAINHEAD                                                                    
1817569     ,THEFT - FROM MOTOR VEHICLE                            ,12/20/2018,12,2018,3900 Blk ASPEN ST                                                                        
1817631     ,THEFT - FROM MOTOR VEHICLE                            ,12/21/2018,12,2018,600 Blk CARDIFF                                                                         
1817633     ,THEFT - FROM MOTOR VEHICLE                            ,12/21/2018,12,2018,600 Blk CARDIFF                                                                         
1817690     ,THEFT - FROM MOTOR VEHICLE                            ,12/22/2018,12,2018,2300 Blk ARCHWAY                                                                         
1817691     ,THEFT - FROM MOTOR VEHICLE                            ,12/22/2018,12,2018,0 Blk KIRKWOOD                                                                        
1817719     ,THEFT - FROM MOTOR VEHICLE                            ,12/22/2018,12,2018,6400 Blk OAK CYN                                                                         
1817831     ,THEFT - FROM MOTOR VEHICLE                            ,12/25/2018,12,2018,200 Blk TERRAPIN                                                                        
1817808     ,THEFT - FROM MOTOR VEHICLE                            ,12/25/2018,12,2018,4200 Blk ESPERANZA                                                                       
1817868     ,THEFT - FROM MOTOR VEHICLE                            ,12/26/2018,12,2018,0 Blk GREENMOOR                                                                       
1817924     ,THEFT - FROM MOTOR VEHICLE                            ,12/27/2018,12,2018,1100 Blk SPECTRUM                                                                        
1818060     ,THEFT - FROM MOTOR VEHICLE                            ,12/31/2018,12,2018,0 Blk ROBINS TREE LN                                                                  
1818082     ,THEFT - FROM MOTOR VEHICLE                            ,12/31/2018,12,2018,18700 Blk UNIVERSITY DR                                                                   
1818063     ,THEFT - FROM MOTOR VEHICLE                            ,12/31/2018,12,2018,0 Blk PALATINE                                                                        
1900089     ,THEFT - FROM MOTOR VEHICLE                            ,1/2/2019,1,2019,0 Blk WATER LILY                                                                      
1900159     ,THEFT - FROM MOTOR VEHICLE                            ,1/3/2019,1,2019,0 Blk PALATINE                                                                        
1900141     ,THEFT - FROM MOTOR VEHICLE                            ,1/3/2019,1,2019,2800 Blk MAIN ST                                                                         
1900136     ,THEFT - FROM MOTOR VEHICLE                            ,1/3/2019,1,2019,300 Blk SANTA LOUISA                                                                    
1900117     ,THEFT - FROM MOTOR VEHICLE                            ,1/3/2019,1,2019,0 Blk BAMBOO                                                                          
1900131     ,THEFT - FROM MOTOR VEHICLE                            ,1/3/2019,1,2019,0 Blk PEACEVINE                                                                       
1900177     ,THEFT - FROM MOTOR VEHICLE                            ,1/4/2019,1,2019,400 Blk SANTA LOUISA                                                                    
1900404     ,THEFT - FROM MOTOR VEHICLE                            ,1/9/2019,1,2019,0 Blk BROOKMONT                                                                       
1900487     ,THEFT - FROM MOTOR VEHICLE                            ,1/10/2019,1,2019,0 Blk SPINNAKER                                                                       
1900465     ,THEFT - FROM MOTOR VEHICLE                            ,1/10/2019,1,2019,9100 Blk VIRTUOSO                                                                        
1900649     ,THEFT - FROM MOTOR VEHICLE                            ,1/14/2019,1,2019,13400 Blk SPECTRUM                                                                        
1900644     ,THEFT - FROM MOTOR VEHICLE                            ,1/14/2019,1,2019,0 Blk DELANO                                                                          
1900656     ,THEFT - FROM MOTOR VEHICLE                            ,1/14/2019,1,2019,300 Blk ESPLANADE                                                                       
1900687     ,THEFT - FROM MOTOR VEHICLE                            ,1/14/2019,1,2019,0 Blk SHADY CANYON DR                                                                 
1900648     ,THEFT - FROM MOTOR VEHICLE                            ,1/14/2019,1,2019,0 Blk TESLA                                                                           
1900708     ,THEFT - FROM MOTOR VEHICLE                            ,1/15/2019,1,2019,0 Blk TRIESTE                                                                         
1900706     ,THEFT - FROM MOTOR VEHICLE                            ,1/15/2019,1,2019,1700 Blk WYCLIFFE                                                                        
1900712     ,THEFT - FROM MOTOR VEHICLE                            ,1/15/2019,1,2019,400 Blk ROCKEFELLER                                                                     
1900890     ,THEFT - FROM MOTOR VEHICLE                            ,1/18/2019,1,2019,13200 Blk JAMBOREE RD                                                                     
1900852     ,THEFT - FROM MOTOR VEHICLE                            ,1/18/2019,1,2019,1300 Blk STANFORD                                                                        
1900894     ,THEFT - FROM MOTOR VEHICLE                            ,1/18/2019,1,2019,0 Blk PALATINE                                                                        
1900869     ,THEFT - FROM MOTOR VEHICLE                            ,1/18/2019,1,2019,3700 Blk ALTON PKWY                                                                      
1900903     ,THEFT - FROM MOTOR VEHICLE                            ,1/18/2019,1,2019,700 Blk STANFORD                                                                        
1900964     ,THEFT - FROM MOTOR VEHICLE                            ,1/20/2019,1,2019,0 Blk WILDBROOK                                                                       
1900965     ,THEFT - FROM MOTOR VEHICLE                            ,1/20/2019,1,2019,0 Blk WINDJAMMER                                                                      
1900981     ,THEFT - FROM MOTOR VEHICLE                            ,1/20/2019,1,2019,0 Blk WOODLEAF                                                                        
1900960     ,THEFT - FROM MOTOR VEHICLE                            ,1/20/2019,1,2019,0 Blk WOODLEAF                                                                        
1901003     ,THEFT - FROM MOTOR VEHICLE                            ,1/21/2019,1,2019,14600 Blk SERON AVE                                                                       
1901043     ,THEFT - FROM MOTOR VEHICLE                            ,1/22/2019,1,2019,0 Blk HAMMOND                                                                         
1901066     ,THEFT - FROM MOTOR VEHICLE                            ,1/22/2019,1,2019,3900 Blk BARRANCA PKWY                                                                   
1901096     ,THEFT - FROM MOTOR VEHICLE                            ,1/23/2019,1,2019,0 Blk VIA RICASOL                                                                     
1901089     ,THEFT - FROM MOTOR VEHICLE                            ,1/23/2019,1,2019,0 Blk VIA LUCCA                                                                       
1901112     ,THEFT - FROM MOTOR VEHICLE                            ,1/23/2019,1,2019,300 Blk RED SAGE                                                                        
1901174     ,THEFT - FROM MOTOR VEHICLE                            ,1/24/2019,1,2019,100 Blk TECHNOLOGY DR W                                                                 
1901162     ,THEFT - FROM MOTOR VEHICLE                            ,1/24/2019,1,2019,4100 Blk SPECTRUM                                                                        
1901219     ,THEFT - FROM MOTOR VEHICLE                            ,1/25/2019,1,2019,13700 Blk JAMBOREE RD                                                                     
1901194     ,THEFT - FROM MOTOR VEHICLE                            ,1/25/2019,1,2019,0 Blk WINDJAMMER                                                                      
1901236     ,THEFT - FROM MOTOR VEHICLE                            ,1/26/2019,1,2019,16200 Blk DERIAN AVE                                                                      
1901283     ,THEFT - FROM MOTOR VEHICLE                            ,1/27/2019,1,2019,0 Blk PLATEAU                                                                         
1901322     ,THEFT - FROM MOTOR VEHICLE                            ,1/28/2019,1,2019,700 Blk MARKETVIEW                                                                      
1901402     ,THEFT - FROM MOTOR VEHICLE                            ,1/31/2019,1,2019,14400 Blk CULVER DR                                                                       
1901458     ,THEFT - FROM MOTOR VEHICLE                            ,1/31/2019,1,2019,0 Blk E YALE LOOP                                                                     
1901548     ,THEFT - FROM MOTOR VEHICLE                            ,2/1/2019,2,2019,4500 Blk CAMPUS DR                                                                       
1901617     ,THEFT - FROM MOTOR VEHICLE                            ,2/3/2019,2,2019,200 Blk CORAL ROSE                                                                      
1901638     ,THEFT - FROM MOTOR VEHICLE                            ,2/4/2019,2,2019,100 Blk DANBROOK                                                                        
1901644     ,THEFT - FROM MOTOR VEHICLE                            ,2/4/2019,2,2019,15200 Blk SPECTRUM                                                                        
1901646     ,THEFT - FROM MOTOR VEHICLE                            ,2/4/2019,2,2019,2800 Blk MICHELLE DR                                                                     
1901633     ,THEFT - FROM MOTOR VEHICLE                            ,2/4/2019,2,2019,0 Blk DOVER                                                                           
1901688     ,THEFT - FROM MOTOR VEHICLE                            ,2/5/2019,2,2019,3700 Blk PARKVIEW LN                                                                     
1901774     ,THEFT - FROM MOTOR VEHICLE                            ,2/6/2019,2,2019,18800 Blk VON KARMAN AVE                                                                  
1901762     ,THEFT - FROM MOTOR VEHICLE                            ,2/6/2019,2,2019,0 Blk BUNSEN                                                                          
1901810     ,THEFT - FROM MOTOR VEHICLE                            ,2/7/2019,2,2019,10300 Blk TELMO                                                                           
1901895     ,THEFT - FROM MOTOR VEHICLE                            ,2/9/2019,2,2019,0 Blk POTOMAC                                                                         
1901965     ,THEFT - FROM MOTOR VEHICLE                            ,2/11/2019,2,2019,100 Blk ESPERANZA                                                                       
1902022     ,THEFT - FROM MOTOR VEHICLE                            ,2/11/2019,2,2019,9400 Blk SPECTRUM                                                                        
1902035     ,THEFT - FROM MOTOR VEHICLE                            ,2/12/2019,2,2019,300 Blk SANTA LOUISA                                                                    
1902122     ,THEFT - FROM MOTOR VEHICLE                            ,2/14/2019,2,2019,500 Blk GIOTTO                                                                          
1902167     ,THEFT - FROM MOTOR VEHICLE                            ,2/15/2019,2,2019,0 Blk WATER LILY                                                                      
1902160     ,THEFT - FROM MOTOR VEHICLE                            ,2/15/2019,2,2019,0 Blk KNOLLGLEN                                                                       
1902216     ,THEFT - FROM MOTOR VEHICLE                            ,2/16/2019,2,2019,0 Blk WILLOW TREE LN                                                                  
1902264     ,THEFT - FROM MOTOR VEHICLE                            ,2/17/2019,2,2019,14300 Blk SPECTRUM                                                                        
1902300     ,THEFT - FROM MOTOR VEHICLE                            ,2/18/2019,2,2019,2100 Blk NOLITA                                                                          
1902297     ,THEFT - FROM MOTOR VEHICLE                            ,2/18/2019,2,2019,3300 Blk VISIONS                                                                         
1902322     ,THEFT - FROM MOTOR VEHICLE                            ,2/19/2019,2,2019,100 Blk FOUNTAINHEAD                                                                    
1902362     ,THEFT - FROM MOTOR VEHICLE                            ,2/19/2019,2,2019,15300 Blk CULVER DR                                                                       
1902372     ,THEFT - FROM MOTOR VEHICLE                            ,2/19/2019,2,2019,0 Blk ABERDEEN                                                                        
1902404     ,THEFT - FROM MOTOR VEHICLE                            ,2/20/2019,2,2019,0 Blk GRENACHE                                                                        
1902489     ,THEFT - FROM MOTOR VEHICLE                            ,2/21/2019,2,2019,2800 Blk KELVIN AVE                                                                      
1902550     ,THEFT - FROM MOTOR VEHICLE                            ,2/23/2019,2,2019,0 Blk LINHAVEN                                                                        
1902611     ,THEFT - FROM MOTOR VEHICLE                            ,2/25/2019,2,2019,3800 Blk PARKVIEW LN                                                                     
1902710     ,THEFT - FROM MOTOR VEHICLE                            ,2/26/2019,2,2019,100 Blk DURANZO AISLE                                                                   
1902720     ,THEFT - FROM MOTOR VEHICLE                            ,2/26/2019,2,2019,17900 Blk MACARTHUR BLVD                                                                  
1902696     ,THEFT - FROM MOTOR VEHICLE                            ,2/26/2019,2,2019,2200 Blk SULLIVAN                                                                        
1902686     ,THEFT - FROM MOTOR VEHICLE                            ,2/26/2019,2,2019,0 Blk CEDARGLEN                                                                       
1902722     ,THEFT - FROM MOTOR VEHICLE                            ,2/26/2019,2,2019,9100 Blk PINTADO                                                                         
1902768     ,THEFT - FROM MOTOR VEHICLE                            ,2/27/2019,2,2019,100 Blk TRELLIS LN                                                                      
1902802     ,THEFT - FROM MOTOR VEHICLE                            ,2/28/2019,2,2019,100 Blk NEPTUNE                                                                         
1902800     ,THEFT - FROM MOTOR VEHICLE                            ,2/28/2019,2,2019,3300 Blk SPECTRUM                                                                        
1902867     ,THEFT - FROM MOTOR VEHICLE                            ,3/1/2019,3,2019,0 Blk LA FLORA                                                                        
1902880     ,THEFT - FROM MOTOR VEHICLE                            ,3/1/2019,3,2019,3300 Blk SPECTRUM                                                                        
1902908     ,THEFT - FROM MOTOR VEHICLE                            ,3/2/2019,3,2019,0 Blk PINTAIL                                                                         
1902905     ,THEFT - FROM MOTOR VEHICLE                            ,3/2/2019,3,2019,2500 Blk ALTON PKWY                                                                      
1902901     ,THEFT - FROM MOTOR VEHICLE                            ,3/2/2019,3,2019,0 Blk MANN ST                                                                         
1902956     ,THEFT - FROM MOTOR VEHICLE                            ,3/3/2019,3,2019,15300 Blk SAVERNE CIR                                                                     
1903013     ,THEFT - FROM MOTOR VEHICLE                            ,3/5/2019,3,2019,3900 Blk BARRANCA PKWY                                                                   
1903018     ,THEFT - FROM MOTOR VEHICLE                            ,3/5/2019,3,2019,400 Blk DEERFIELD                                                                       
1903066     ,THEFT - FROM MOTOR VEHICLE                            ,3/6/2019,3,2019,1000 Blk WYCLIFFE                                                                        
1903113     ,THEFT - FROM MOTOR VEHICLE                            ,3/6/2019,3,2019,14200 Blk SPECTRUM                                                                        
1903090     ,THEFT - FROM MOTOR VEHICLE                            ,3/6/2019,3,2019,16700 Blk ARMSTRONG AVE                                                                   
1903212     ,THEFT - FROM MOTOR VEHICLE                            ,3/8/2019,3,2019,100 Blk TOWNSEND                                                                        
1903184     ,THEFT - FROM MOTOR VEHICLE                            ,3/8/2019,3,2019,0 Blk TRAILING VINE                                                                   
1980100     ,THEFT - FROM MOTOR VEHICLE                            ,3/9/2019,3,2019,100 Blk KNOLLGLEN                                                                       
1903249     ,THEFT - FROM MOTOR VEHICLE                            ,3/9/2019,3,2019,100 Blk KNOLLGLEN                                                                       
1903245     ,THEFT - FROM MOTOR VEHICLE                            ,3/9/2019,3,2019,0 Blk VIA LUCCA                                                                       
1903307     ,THEFT - FROM MOTOR VEHICLE                            ,3/10/2019,3,2019,0 Blk SHELLBARK                                                                       
1903313     ,THEFT - FROM MOTOR VEHICLE                            ,3/10/2019,3,2019,400 Blk ROCKEFELLER                                                                     
1903382     ,THEFT - FROM MOTOR VEHICLE                            ,3/11/2019,3,2019,1500 Blk SYNERGY                                                                         
1903367     ,THEFT - FROM MOTOR VEHICLE                            ,3/11/2019,3,2019,3300 Blk MICHELSON DR                                                                    
1903410     ,THEFT - FROM MOTOR VEHICLE                            ,3/12/2019,3,2019,600 Blk STANFORD                                                                        
1980112     ,THEFT - FROM MOTOR VEHICLE                            ,3/13/2019,3,2019,0 Blk PRESTON                                                                         
1903449     ,THEFT - FROM MOTOR VEHICLE                            ,3/13/2019,3,2019,0 Blk HOLLINWOOD                                                                      
1903461     ,THEFT - FROM MOTOR VEHICLE                            ,3/13/2019,3,2019,0 Blk EAGLE POINT                                                                     
1903473     ,THEFT - FROM MOTOR VEHICLE                            ,3/13/2019,3,2019,0 Blk ALEVERA                                                                         
1980119     ,THEFT - FROM MOTOR VEHICLE                            ,3/14/2019,3,2019,100 Blk ESTANCIA                                                                        
1903521     ,THEFT - FROM MOTOR VEHICLE                            ,3/14/2019,3,2019,0 Blk SILHOUETTE                                                                      
1903502     ,THEFT - FROM MOTOR VEHICLE                            ,3/14/2019,3,2019,0 Blk DREAMLIGHT                                                                      
1903493     ,THEFT - FROM MOTOR VEHICLE                            ,3/14/2019,3,2019,0 Blk MOMENTO                                                                         
1903588     ,THEFT - FROM MOTOR VEHICLE                            ,3/16/2019,3,2019,15400 Blk JEFFREY RD                                                                      
1980121     ,THEFT - FROM MOTOR VEHICLE                            ,3/16/2019,3,2019,500 Blk GIOTTO                                                                          
1903635     ,THEFT - FROM MOTOR VEHICLE                            ,3/17/2019,3,2019,0 Blk PINEWOOD                                                                        
1903746     ,THEFT - FROM MOTOR VEHICLE                            ,3/19/2019,3,2019,3600 Blk BAYLOR ST                                                                       
1903728     ,THEFT - FROM MOTOR VEHICLE                            ,3/19/2019,3,2019,0 Blk SOLSTICE                                                                        
1980136     ,THEFT - FROM MOTOR VEHICLE                            ,3/19/2019,3,2019,0 Blk PALATINE                                                                        
1903822     ,THEFT - FROM MOTOR VEHICLE                            ,3/21/2019,3,2019,0 Blk CYPRESS TREE LN                                                                 
1980146     ,THEFT - FROM MOTOR VEHICLE                            ,3/22/2019,3,2019,100 Blk SONOMA AISLE                                                                    
1903900     ,THEFT - FROM MOTOR VEHICLE                            ,3/22/2019,3,2019,100 Blk VENETO                                                                          
1903870     ,THEFT - FROM MOTOR VEHICLE                            ,3/22/2019,3,2019,16800 Blk JAMBOREE RD                                                                     
1980147     ,THEFT - FROM MOTOR VEHICLE                            ,3/22/2019,3,2019,200 Blk VENETO                                                                          
1903899     ,THEFT - FROM MOTOR VEHICLE                            ,3/22/2019,3,2019,300 Blk VENETO                                                                          
1903875     ,THEFT - FROM MOTOR VEHICLE                            ,3/22/2019,3,2019,6600 Blk IRVINE CENTER DR                                                                
1903945     ,THEFT - FROM MOTOR VEHICLE                            ,3/23/2019,3,2019,200 Blk VENETO                                                                          
1903997     ,THEFT - FROM MOTOR VEHICLE                            ,3/24/2019,3,2019,2000 Blk MAIN ST                                                                         
1904001     ,THEFT - FROM MOTOR VEHICLE                            ,3/24/2019,3,2019,3300 Blk MICHELSON DR                                                                    
1980149     ,THEFT - FROM MOTOR VEHICLE                            ,3/25/2019,3,2019,0 Blk RHODE ISLAND                                                                    
1904004     ,THEFT - FROM MOTOR VEHICLE                            ,3/25/2019,3,2019,400 Blk SAN LEON                                                                        
1904038     ,THEFT - FROM MOTOR VEHICLE                            ,3/25/2019,3,2019,600 Blk GRAND CANAL                                                                     
1904072     ,THEFT - FROM MOTOR VEHICLE                            ,3/26/2019,3,2019,0 Blk PALATINE                                                                        
1904101     ,THEFT - FROM MOTOR VEHICLE                            ,3/27/2019,3,2019,17500 Blk ROSA DREW LN                                                                    
1980162     ,THEFT - FROM MOTOR VEHICLE                            ,3/27/2019,3,2019,0 Blk LEE                                                                             
1904106     ,THEFT - FROM MOTOR VEHICLE                            ,3/27/2019,3,2019,0 Blk BRIDGEPORT                                                                      
1980163     ,THEFT - FROM MOTOR VEHICLE                            ,3/27/2019,3,2019,0 Blk BRIDGEPORT                                                                      
1904164     ,THEFT - FROM MOTOR VEHICLE                            ,3/28/2019,3,2019,0 Blk EVENING SUN                                                                     
1904265     ,THEFT - FROM MOTOR VEHICLE                            ,3/29/2019,3,2019,4800 Blk IRVINE BLVD                                                                     
1904323     ,THEFT - FROM MOTOR VEHICLE                            ,3/31/2019,3,2019,0 Blk TIMBERLINE                                                                      
1904327     ,THEFT - FROM MOTOR VEHICLE                            ,3/31/2019,3,2019,0 Blk RED ROCK                                                                        
1904351     ,THEFT - FROM MOTOR VEHICLE                            ,3/31/2019,3,2019,0 Blk TECHNOLOGY DR                                                                   
1904344     ,THEFT - FROM MOTOR VEHICLE                            ,3/31/2019,3,2019,8300 Blk ANSEL                                                                           
1904358     ,THEFT - FROM MOTOR VEHICLE                            ,4/1/2019,4,2019,0 Blk THUNDER RUN                                                                     
1904375     ,THEFT - FROM MOTOR VEHICLE                            ,4/1/2019,4,2019,100 Blk CANTATA AISLE                                                                   
1904392     ,THEFT - FROM MOTOR VEHICLE                            ,4/1/2019,4,2019,4800 Blk IRVINE BLVD                                                                     
1980177     ,THEFT - FROM MOTOR VEHICLE                            ,4/1/2019,4,2019,0 Blk PALATINE                                                                        
1904467     ,THEFT - FROM MOTOR VEHICLE                            ,4/2/2019,4,2019,0 Blk MORNING DOVE                                                                    
1980179     ,THEFT - FROM MOTOR VEHICLE                            ,4/2/2019,4,2019,4500 Blk CAMPUS DR                                                                       
1904462     ,THEFT - FROM MOTOR VEHICLE                            ,4/2/2019,4,2019,0 Blk ADELANTE                                                                        
1904485     ,THEFT - FROM MOTOR VEHICLE                            ,4/3/2019,4,2019,3300 Blk MICHELSON DR                                                                    
1904551     ,THEFT - FROM MOTOR VEHICLE                            ,4/4/2019,4,2019,2100 Blk SULLIVAN                                                                        
1904561     ,THEFT - FROM MOTOR VEHICLE                            ,4/4/2019,4,2019,400 Blk ROCKEFELLER                                                                     
1904605     ,THEFT - FROM MOTOR VEHICLE                            ,4/5/2019,4,2019,200 Blk MONTE VISTA                                                                     
1980191     ,THEFT - FROM MOTOR VEHICLE                            ,4/5/2019,4,2019,0 Blk BELMONTE                                                                        
1904601     ,THEFT - FROM MOTOR VEHICLE                            ,4/5/2019,4,2019,5700 Blk ALTON PKWY                                                                      
1904658     ,THEFT - FROM MOTOR VEHICLE                            ,4/6/2019,4,2019,100 Blk WATERMAN                                                                        
1904696     ,THEFT - FROM MOTOR VEHICLE                            ,4/7/2019,4,2019,12100 Blk PINTADO                                                                         
1904686     ,THEFT - FROM MOTOR VEHICLE                            ,4/7/2019,4,2019,20200 Blk ANSEL                                                                           
1904704     ,THEFT - FROM MOTOR VEHICLE                            ,4/7/2019,4,2019,20300 Blk ANSEL                                                                           
1904709     ,THEFT - FROM MOTOR VEHICLE                            ,4/7/2019,4,2019,3300 Blk MICHELSON DR                                                                    
