DR,Offense,Date_Rept,Monthstamp,Yearstamp,Block
1801273,BURGLARY - RESIDENTIAL - GARAGE                    ,1/27/2018,1,2018,100 Blk SIDEWAYS                                                                        
1801301,BURGLARY - RESIDENTIAL - GARAGE                    ,1/27/2018,1,2018,0 Blk DEL VENTURA                                                                     
1801459,BURGLARY - RESIDENTIAL - GARAGE                    ,1/30/2018,1,2018,1700 Blk WHISPERING TRL                                                                  
1801443,BURGLARY - RESIDENTIAL - GARAGE                    ,1/30/2018,1,2018,100 Blk CARMINE                                                                         
1801463,BURGLARY - RESIDENTIAL - GARAGE                    ,1/30/2018,1,2018,22300 Blk VIRTUOSO                                                                        
1801655,BURGLARY - RESIDENTIAL - GARAGE                    ,2/3/2018,2,2018,300 Blk OAKGLEN                                                                         
1801783,BURGLARY - RESIDENTIAL - GARAGE                    ,2/5/2018,2,2018,100 Blk CANTATA AISLE                                                                   
1801799,BURGLARY - RESIDENTIAL - GARAGE                    ,2/6/2018,2,2018,400 Blk MONROE                                                                          
1801790,BURGLARY - RESIDENTIAL - GARAGE                    ,2/6/2018,2,2018,0 Blk SANDPIPER                                                                       
1801938,BURGLARY - RESIDENTIAL - GARAGE                    ,2/9/2018,2,2018,0 Blk GREENWOOD                                                                       
1801937,BURGLARY - RESIDENTIAL - GARAGE                    ,2/9/2018,2,2018,5200 Blk BURGUNDY CIR                                                                    
1802005,BURGLARY - RESIDENTIAL - GARAGE                    ,2/10/2018,2,2018,1000 Blk WYCLIFFE                                                                        
1802096,BURGLARY - RESIDENTIAL - GARAGE                    ,2/12/2018,2,2018,1500 Blk WHISPERING TRL                                                                  
1802093,BURGLARY - RESIDENTIAL - GARAGE                    ,2/12/2018,2,2018,0 Blk GHIBERTI                                                                        
1802336,BURGLARY - RESIDENTIAL - GARAGE                    ,2/16/2018,2,2018,0 Blk PALERMO                                                                         
1802402,BURGLARY - RESIDENTIAL - GARAGE                    ,2/17/2018,2,2018,16300 Blk TELMO                                                                           
1802381,BURGLARY - RESIDENTIAL - GARAGE                    ,2/17/2018,2,2018,300 Blk SANTA MARIA                                                                     
1802503,BURGLARY - RESIDENTIAL - GARAGE                    ,2/20/2018,2,2018,0 Blk AUTO CENTER DR                                                                  
1802590,BURGLARY - RESIDENTIAL - GARAGE                    ,2/21/2018,2,2018,8100 Blk PINTADO                                                                         
1802697,BURGLARY - RESIDENTIAL - GARAGE                    ,2/23/2018,2,2018,300 Blk QUAIL MEADOW                                                                    
1802771,BURGLARY - RESIDENTIAL - GARAGE                    ,2/25/2018,2,2018,5000 Blk BOXWOOD                                                                         
1802845,BURGLARY - RESIDENTIAL - GARAGE                    ,2/26/2018,2,2018,200 Blk TURTLE CREST DR                                                                 
1803319,BURGLARY - RESIDENTIAL - GARAGE                    ,3/7/2018,3,2018,0 Blk LEWIS                                                                           
1803397,BURGLARY - RESIDENTIAL - GARAGE                    ,3/8/2018,3,2018,17100 Blk TELMO                                                                           
1803576,BURGLARY - RESIDENTIAL - GARAGE                    ,3/12/2018,3,2018,0 Blk HUNTER                                                                          
1803638,BURGLARY - RESIDENTIAL - GARAGE                    ,3/13/2018,3,2018,0 Blk DECENTE                                                                         
1803677,BURGLARY - RESIDENTIAL - GARAGE                    ,3/14/2018,3,2018,0 Blk LAGO NORTE                                                                      
1803685,BURGLARY - RESIDENTIAL - GARAGE                    ,3/14/2018,3,2018,200 Blk OVERBROOK                                                                       
1803672,BURGLARY - RESIDENTIAL - GARAGE                    ,3/14/2018,3,2018,0 Blk IDYLLWILD                                                                       
1804086,BURGLARY - RESIDENTIAL - GARAGE                    ,3/22/2018,3,2018,3100 Blk RED SAGE                                                                        
1804129,BURGLARY - RESIDENTIAL - GARAGE                    ,3/23/2018,3,2018,100 Blk WHISTLE FLOWER                                                                  
1804164,BURGLARY - RESIDENTIAL - GARAGE                    ,3/23/2018,3,2018,0 Blk CIENEGA                                                                         
1804403,BURGLARY - RESIDENTIAL - GARAGE                    ,3/29/2018,3,2018,0 Blk PEBBLE                                                                          
1804597,BURGLARY - RESIDENTIAL - GARAGE                    ,4/2/2018,4,2018,100 Blk COMPASS                                                                         
1804758,BURGLARY - RESIDENTIAL - GARAGE                    ,4/6/2018,4,2018,0 Blk HAVERHILL                                                                       
1805296,BURGLARY - RESIDENTIAL - GARAGE                    ,4/18/2018,4,2018,100 Blk DAMSEL                                                                          
1805343,BURGLARY - RESIDENTIAL - GARAGE                    ,4/19/2018,4,2018,0 Blk GOLD BLUFF                                                                      
1805584,BURGLARY - RESIDENTIAL - GARAGE                    ,4/24/2018,4,2018,0 Blk IDYLLWILD                                                                       
1805952,BURGLARY - RESIDENTIAL - GARAGE                    ,4/30/2018,4,2018,0 Blk SUMMERFIELD                                                                     
1805954,BURGLARY - RESIDENTIAL - GARAGE                    ,4/30/2018,4,2018,0 Blk SUMMERFIELD                                                                     
1805944,BURGLARY - RESIDENTIAL - GARAGE                    ,4/30/2018,4,2018,0 Blk JULIAN                                                                          
1805908,BURGLARY - RESIDENTIAL - GARAGE                    ,4/30/2018,4,2018,200 Blk GIOTTO                                                                          
1806124,BURGLARY - RESIDENTIAL - GARAGE                    ,5/4/2018,5,2018,100 Blk SANTA BARBARA                                                                   
1806250,BURGLARY - RESIDENTIAL - GARAGE                    ,5/7/2018,5,2018,0 Blk HERMOSA                                                                         
1806545,BURGLARY - RESIDENTIAL - GARAGE                    ,5/13/2018,5,2018,0 Blk FRINGE TREE                                                                     
1806803,BURGLARY - RESIDENTIAL - GARAGE                    ,5/18/2018,5,2018,0 Blk NEW JERSEY                                                                      
1806863,BURGLARY - RESIDENTIAL - GARAGE                    ,5/20/2018,5,2018,200 Blk HOLBROOK                                                                        
1806965,BURGLARY - RESIDENTIAL - GARAGE                    ,5/22/2018,5,2018,1700 Blk RED SAGE                                                                        
1807178,BURGLARY - RESIDENTIAL - GARAGE                    ,5/26/2018,5,2018,200 Blk GIOTTO                                                                          
1807274,BURGLARY - RESIDENTIAL - GARAGE                    ,5/28/2018,5,2018,500 Blk SAINT VINCENT                                                                   
1807311,BURGLARY - RESIDENTIAL - GARAGE                    ,5/29/2018,5,2018,400 Blk OAKGLEN                                                                         
1807305,BURGLARY - RESIDENTIAL - GARAGE                    ,5/29/2018,5,2018,500 Blk GIOTTO                                                                          
1807551,BURGLARY - RESIDENTIAL - GARAGE                    ,6/2/2018,6,2018,0 Blk SILVERADO                                                                       
1807681,BURGLARY - RESIDENTIAL - GARAGE                    ,6/5/2018,6,2018,0 Blk MORNING STAR                                                                    
1807793,BURGLARY - RESIDENTIAL - GARAGE                    ,6/6/2018,6,2018,100 Blk KAZAN ST                                                                        
1807751,BURGLARY - RESIDENTIAL - GARAGE                    ,6/6/2018,6,2018,300 Blk SANTA BARBARA                                                                   
1808118,BURGLARY - RESIDENTIAL - GARAGE                    ,6/13/2018,6,2018,1600 Blk WYCLIFFE                                                                        
1808151,BURGLARY - RESIDENTIAL - GARAGE                    ,6/14/2018,6,2018,1200 Blk WYCLIFFE                                                                        
1809833,BURGLARY - RESIDENTIAL - GARAGE                    ,6/14/2018,7,2018,1000 Blk WYCLIFFE                                                                        
1808435,BURGLARY - RESIDENTIAL - GARAGE                    ,6/19/2018,6,2018,2200 Blk PAYTON                                                                          
1808573,BURGLARY - RESIDENTIAL - GARAGE                    ,6/22/2018,6,2018,500 Blk OAKGLEN                                                                         
1808576,BURGLARY - RESIDENTIAL - GARAGE                    ,6/22/2018,6,2018,600 Blk WYCLIFFE                                                                        
1808610,BURGLARY - RESIDENTIAL - GARAGE                    ,6/23/2018,6,2018,0 Blk DEER CRK                                                                        
1808656,BURGLARY - RESIDENTIAL - GARAGE                    ,6/24/2018,6,2018,400 Blk MONTE VISTA                                                                     
1808714,BURGLARY - RESIDENTIAL - GARAGE                    ,6/25/2018,6,2018,0 Blk ROSE ARCH                                                                       
1808690,BURGLARY - RESIDENTIAL - GARAGE                    ,6/25/2018,6,2018,0 Blk WINDWOOD                                                                        
1808748,BURGLARY - RESIDENTIAL - GARAGE                    ,6/26/2018,6,2018,2800 Blk GRAND CANAL                                                                     
1808908,BURGLARY - RESIDENTIAL - GARAGE                    ,6/29/2018,6,2018,0 Blk MADRINA                                                                         
1808974,BURGLARY - RESIDENTIAL - GARAGE                    ,6/30/2018,6,2018,0 Blk AMBERWOOD                                                                       
1808964,BURGLARY - RESIDENTIAL - GARAGE                    ,6/30/2018,6,2018,22300 Blk VIRTUOSO                                                                        
1809031,BURGLARY - RESIDENTIAL - GARAGE                    ,7/1/2018,7,2018,700 Blk WYCLIFFE                                                                        
1809175,BURGLARY - RESIDENTIAL - GARAGE                    ,7/4/2018,7,2018,200 Blk LAS PALMAS                                                                      
1809201,BURGLARY - RESIDENTIAL - GARAGE                    ,7/5/2018,7,2018,100 Blk CANTATA AISLE                                                                   
1809250,BURGLARY - RESIDENTIAL - GARAGE                    ,7/6/2018,7,2018,0 Blk CIENEGA                                                                         
1809365,BURGLARY - RESIDENTIAL - GARAGE                    ,7/8/2018,7,2018,1700 Blk WYCLIFFE                                                                        
1809374,BURGLARY - RESIDENTIAL - GARAGE                    ,7/8/2018,7,2018,0 Blk ROCKY KNOLL                                                                     
1809386,BURGLARY - RESIDENTIAL - GARAGE                    ,7/9/2018,7,2018,0 Blk LAUREL TREE LN                                                                  
1809396,BURGLARY - RESIDENTIAL - GARAGE                    ,7/9/2018,7,2018,0 Blk ROCKY KNOLL                                                                     
1809397,BURGLARY - RESIDENTIAL - GARAGE                    ,7/9/2018,7,2018,0 Blk ROCKY KNOLL                                                                     
1809529,BURGLARY - RESIDENTIAL - GARAGE                    ,7/12/2018,7,2018,2100 Blk ANACAPA                                                                         
1809697,BURGLARY - RESIDENTIAL - GARAGE                    ,7/15/2018,7,2018,19300 Blk VIRTUOSO                                                                        
1809690,BURGLARY - RESIDENTIAL - GARAGE                    ,7/15/2018,7,2018,0 Blk HONEYFLOWER                                                                     
1809768,BURGLARY - RESIDENTIAL - GARAGE                    ,7/17/2018,7,2018,0 Blk IDYLLWILD                                                                       
1809851,BURGLARY - RESIDENTIAL - GARAGE                    ,7/18/2018,7,2018,1000 Blk QUAIL RDG                                                                       
1809822,BURGLARY - RESIDENTIAL - GARAGE                    ,7/18/2018,7,2018,0 Blk BELLFLOWER                                                                      
1809890,BURGLARY - RESIDENTIAL - GARAGE                    ,7/19/2018,7,2018,400 Blk LAS PALMAS                                                                      
1809928,BURGLARY - RESIDENTIAL - GARAGE                    ,7/20/2018,7,2018,100 Blk PAYTON                                                                          
1809990,BURGLARY - RESIDENTIAL - GARAGE                    ,7/21/2018,7,2018,0 Blk ALASSIO                                                                         
1809995,BURGLARY - RESIDENTIAL - GARAGE                    ,7/21/2018,7,2018,1500 Blk WYCLIFFE                                                                        
1809987,BURGLARY - RESIDENTIAL - GARAGE                    ,7/21/2018,7,2018,25200 Blk PINTADO                                                                         
1810142,BURGLARY - RESIDENTIAL - GARAGE                    ,7/24/2018,7,2018,8100 Blk ANSEL                                                                           
1810198,BURGLARY - RESIDENTIAL - GARAGE                    ,7/25/2018,7,2018,0 Blk ALEVERA                                                                         
1810233,BURGLARY - RESIDENTIAL - GARAGE                    ,7/26/2018,7,2018,1100 Blk QUAIL RDG                                                                       
1810221,BURGLARY - RESIDENTIAL - GARAGE                    ,7/26/2018,7,2018,0 Blk CAPE COD                                                                        
1810316,BURGLARY - RESIDENTIAL - GARAGE                    ,7/27/2018,7,2018,17600 Blk BARD AVE                                                                        
1810404,BURGLARY - RESIDENTIAL - GARAGE                    ,7/29/2018,7,2018,4600 Blk SIERRA TREE LN                                                                  
1810564,BURGLARY - RESIDENTIAL - GARAGE                    ,8/1/2018,8,2018,13300 Blk PAYTON                                                                          
1810560,BURGLARY - RESIDENTIAL - GARAGE                    ,8/1/2018,8,2018,100 Blk FOLLYHATCH                                                                      
1810648,BURGLARY - RESIDENTIAL - GARAGE                    ,8/2/2018,8,2018,1000 Blk WYCLIFFE                                                                        
1810698,BURGLARY - RESIDENTIAL - GARAGE                    ,8/3/2018,8,2018,1200 Blk WHISPERING TRL                                                                  
1810677,BURGLARY - RESIDENTIAL - GARAGE                    ,8/3/2018,8,2018,800 Blk LAS PALMAS                                                                      
1810745,BURGLARY - RESIDENTIAL - GARAGE                    ,8/4/2018,8,2018,2100 Blk ANACAPA                                                                         
1810817,BURGLARY - RESIDENTIAL - GARAGE                    ,8/6/2018,8,2018,0 Blk PALMIERI AISLE                                                                  
1810828,BURGLARY - RESIDENTIAL - GARAGE                    ,8/6/2018,8,2018,900 Blk REGGIO AISLE                                                                    
1810916,BURGLARY - RESIDENTIAL - GARAGE                    ,8/7/2018,8,2018,500 Blk GIOTTO                                                                          
1810912,BURGLARY - RESIDENTIAL - GARAGE                    ,8/7/2018,8,2018,0 Blk OXFORD                                                                          
1811048,BURGLARY - RESIDENTIAL - GARAGE                    ,8/10/2018,8,2018,500 Blk SAINT VINCENT                                                                   
1811143,BURGLARY - RESIDENTIAL - GARAGE                    ,8/12/2018,8,2018,0 Blk MONTE CARLO                                                                     
1811213,BURGLARY - RESIDENTIAL - GARAGE                    ,8/13/2018,8,2018,0 Blk ALEVERA                                                                         
1811220,BURGLARY - RESIDENTIAL - GARAGE                    ,8/14/2018,8,2018,0 Blk ABRAZO AISLE                                                                    
1811383,BURGLARY - RESIDENTIAL - GARAGE                    ,8/17/2018,8,2018,1600 Blk WYCLIFFE                                                                        
1811442,BURGLARY - RESIDENTIAL - GARAGE                    ,8/18/2018,8,2018,0 Blk SILVEROAK                                                                       
1811486,BURGLARY - RESIDENTIAL - GARAGE                    ,8/19/2018,8,2018,1100 Blk QUAIL MEADOW                                                                    
1811693,BURGLARY - RESIDENTIAL - GARAGE                    ,8/23/2018,8,2018,800 Blk SAINT VINCENT                                                                   
1811759,BURGLARY - RESIDENTIAL - GARAGE                    ,8/24/2018,8,2018,100 Blk ESTANCIA                                                                        
1811796,BURGLARY - RESIDENTIAL - GARAGE                    ,8/25/2018,8,2018,0 Blk MCCLENNAN                                                                       
1811919,BURGLARY - RESIDENTIAL - GARAGE                    ,8/27/2018,8,2018,0 Blk HACIENDA                                                                        
1811920,BURGLARY - RESIDENTIAL - GARAGE                    ,8/27/2018,8,2018,400 Blk OAKGLEN                                                                         
1811952,BURGLARY - RESIDENTIAL - GARAGE                    ,8/28/2018,8,2018,0 Blk HUNTER                                                                          
1812138,BURGLARY - RESIDENTIAL - GARAGE                    ,8/31/2018,8,2018,0 Blk DESERT PINE                                                                     
1812268,BURGLARY - RESIDENTIAL - GARAGE                    ,9/3/2018,9,2018,14200 Blk MIRASOL                                                                         
1812440,BURGLARY - RESIDENTIAL - GARAGE                    ,9/6/2018,9,2018,100 Blk RED SAGE                                                                        
1812569,BURGLARY - RESIDENTIAL - GARAGE                    ,9/9/2018,9,2018,3000 Blk GRAND CANAL                                                                     
1812617,BURGLARY - RESIDENTIAL - GARAGE                    ,9/10/2018,9,2018,100 Blk REUNION                                                                         
1812764,BURGLARY - RESIDENTIAL - GARAGE                    ,9/13/2018,9,2018,100 Blk THORNHURST                                                                      
1812849,BURGLARY - RESIDENTIAL - GARAGE                    ,9/14/2018,9,2018,0 Blk PRESTON                                                                         
1812822,BURGLARY - RESIDENTIAL - GARAGE                    ,9/14/2018,9,2018,500 Blk SONOMA AISLE                                                                    
1813027,BURGLARY - RESIDENTIAL - GARAGE                    ,9/19/2018,9,2018,4000 Blk ROBON DR                                                                        
1813081,BURGLARY - RESIDENTIAL - GARAGE                    ,9/20/2018,9,2018,300 Blk LAS PALMAS                                                                      
1813238,BURGLARY - RESIDENTIAL - GARAGE                    ,9/23/2018,9,2018,700 Blk WYCLIFFE                                                                        
1813284,BURGLARY - RESIDENTIAL - GARAGE                    ,9/24/2018,9,2018,900 Blk LAS PALMAS                                                                      
1813401,BURGLARY - RESIDENTIAL - GARAGE                    ,9/26/2018,9,2018,1200 Blk ANACAPA                                                                         
1813559,BURGLARY - RESIDENTIAL - GARAGE                    ,9/29/2018,9,2018,800 Blk SAINT VINCENT                                                                   
1813654,BURGLARY - RESIDENTIAL - GARAGE                    ,10/1/2018,10,2018,2100 Blk TELMO                                                                           
1813684,BURGLARY - RESIDENTIAL - GARAGE                    ,10/1/2018,10,2018,400 Blk GIOTTO                                                                          
1813750,BURGLARY - RESIDENTIAL - GARAGE                    ,10/3/2018,10,2018,0 Blk ALDERBERRY                                                                      
1813799,BURGLARY - RESIDENTIAL - GARAGE                    ,10/4/2018,10,2018,0 Blk HONEY LOCUST                                                                    
1813898,BURGLARY - RESIDENTIAL - GARAGE                    ,10/5/2018,10,2018,3100 Blk FAMILY TREE                                                                     
1813894,BURGLARY - RESIDENTIAL - GARAGE                    ,10/5/2018,10,2018,400 Blk QUAIL MEADOW                                                                    
1813993,BURGLARY - RESIDENTIAL - GARAGE                    ,10/8/2018,10,2018,0 Blk HEATHERGREEN                                                                    
1814088,BURGLARY - RESIDENTIAL - GARAGE                    ,10/9/2018,10,2018,0 Blk TIARA                                                                           
1814178,BURGLARY - RESIDENTIAL - GARAGE                    ,10/11/2018,10,2018,100 Blk THORNHURST                                                                      
1814176,BURGLARY - RESIDENTIAL - GARAGE                    ,10/11/2018,10,2018,800 Blk QUAIL MEADOW                                                                    
1814235,BURGLARY - RESIDENTIAL - GARAGE                    ,10/12/2018,10,2018,2400 Blk ANACAPA                                                                         
1814287,BURGLARY - RESIDENTIAL - GARAGE                    ,10/13/2018,10,2018,0 Blk LEE                                                                             
1814334,BURGLARY - RESIDENTIAL - GARAGE                    ,10/14/2018,10,2018,0 Blk ORCHARD                                                                         
1814423,BURGLARY - RESIDENTIAL - GARAGE                    ,10/16/2018,10,2018,13700 Blk STAMPEDE CIR                                                                    
1814415,BURGLARY - RESIDENTIAL - GARAGE                    ,10/16/2018,10,2018,300 Blk CANTOR                                                                          
1814400,BURGLARY - RESIDENTIAL - GARAGE                    ,10/16/2018,10,2018,900 Blk STANFORD                                                                        
1814540,BURGLARY - RESIDENTIAL - GARAGE                    ,10/18/2018,10,2018,500 Blk CARDIFF                                                                         
1814781,BURGLARY - RESIDENTIAL - GARAGE                    ,10/23/2018,10,2018,2000 Blk ANACAPA                                                                         
1814878,BURGLARY - RESIDENTIAL - GARAGE                    ,10/25/2018,10,2018,300 Blk OAKGLEN                                                                         
1814949,BURGLARY - RESIDENTIAL - GARAGE                    ,10/26/2018,10,2018,500 Blk GIOTTO                                                                          
1815161,BURGLARY - RESIDENTIAL - GARAGE                    ,10/30/2018,10,2018,0 Blk HEDGEROW                                                                        
1815502,BURGLARY - RESIDENTIAL - GARAGE                    ,11/6/2018,11,2018,100 Blk MURICA AISLE                                                                    
1815513,BURGLARY - RESIDENTIAL - GARAGE                    ,11/6/2018,11,2018,0 Blk SORENSON                                                                        
1815568,BURGLARY - RESIDENTIAL - GARAGE                    ,11/7/2018,11,2018,300 Blk ANACAPA                                                                         
1815551,BURGLARY - RESIDENTIAL - GARAGE                    ,11/7/2018,11,2018,400 Blk LAS PALMAS                                                                      
1815602,BURGLARY - RESIDENTIAL - GARAGE                    ,11/8/2018,11,2018,400 Blk SANTA BARBARA                                                                   
1815700,BURGLARY - RESIDENTIAL - GARAGE                    ,11/10/2018,11,2018,0 Blk GRECO AISLE                                                                     
1815732,BURGLARY - RESIDENTIAL - GARAGE                    ,11/11/2018,11,2018,0 Blk ABRAZO AISLE                                                                    
1815849,BURGLARY - RESIDENTIAL - GARAGE                    ,11/13/2018,11,2018,100 Blk SANTA BARBARA                                                                   
1815825,BURGLARY - RESIDENTIAL - GARAGE                    ,11/13/2018,11,2018,200 Blk PIEDMONT                                                                        
1815902,BURGLARY - RESIDENTIAL - GARAGE                    ,11/14/2018,11,2018,0 Blk ALEVERA                                                                         
1815947,BURGLARY - RESIDENTIAL - GARAGE                    ,11/15/2018,11,2018,200 Blk LAS PALMAS                                                                      
1816057,BURGLARY - RESIDENTIAL - GARAGE                    ,11/18/2018,11,2018,400 Blk FAMILY TREE                                                                     
1816127,BURGLARY - RESIDENTIAL - GARAGE                    ,11/20/2018,11,2018,1300 Blk WYCLIFFE                                                                        
1816123,BURGLARY - RESIDENTIAL - GARAGE                    ,11/20/2018,11,2018,1300 Blk WYCLIFFE                                                                        
1816149,BURGLARY - RESIDENTIAL - GARAGE                    ,11/20/2018,11,2018,0 Blk CANAL                                                                           
1816228,BURGLARY - RESIDENTIAL - GARAGE                    ,11/21/2018,11,2018,5100 Blk ARCHWAY                                                                         
1816271,BURGLARY - RESIDENTIAL - GARAGE                    ,11/23/2018,11,2018,0 Blk PERENNIAL                                                                       
1816309,BURGLARY - RESIDENTIAL - GARAGE                    ,11/24/2018,11,2018,1000 Blk WYCLIFFE                                                                        
1816368,BURGLARY - RESIDENTIAL - GARAGE                    ,11/25/2018,11,2018,12200 Blk PAYTON                                                                          
1816403,BURGLARY - RESIDENTIAL - GARAGE                    ,11/26/2018,11,2018,2700 Blk SIMPLICITY                                                                      
1816476,BURGLARY - RESIDENTIAL - GARAGE                    ,11/27/2018,11,2018,1700 Blk CONTESSA                                                                        
1816499,BURGLARY - RESIDENTIAL - GARAGE                    ,11/27/2018,11,2018,3300 Blk ANSEL                                                                           
1816489,BURGLARY - RESIDENTIAL - GARAGE                    ,11/27/2018,11,2018,600 Blk SIMPLICITY                                                                      
1816531,BURGLARY - RESIDENTIAL - GARAGE                    ,11/28/2018,11,2018,100 Blk SANTA BARBARA                                                                   
1816535,BURGLARY - RESIDENTIAL - GARAGE                    ,11/28/2018,11,2018,100 Blk MURICA AISLE                                                                    
1816560,BURGLARY - RESIDENTIAL - GARAGE                    ,11/29/2018,11,2018,100 Blk ROCKEFELLER                                                                     
1816573,BURGLARY - RESIDENTIAL - GARAGE                    ,11/29/2018,11,2018,1800 Blk SIMPLICITY                                                                      
1816646,BURGLARY - RESIDENTIAL - GARAGE                    ,11/30/2018,11,2018,200 Blk GIOTTO                                                                          
1816692,BURGLARY - RESIDENTIAL - GARAGE                    ,12/1/2018,12,2018,0 Blk MURICA AISLE                                                                    
1816745,BURGLARY - RESIDENTIAL - GARAGE                    ,12/3/2018,12,2018,1100 Blk QUAIL RDG                                                                       
1816742,BURGLARY - RESIDENTIAL - GARAGE                    ,12/3/2018,12,2018,200 Blk LONETREE                                                                        
1816798,BURGLARY - RESIDENTIAL - GARAGE                    ,12/4/2018,12,2018,10200 Blk VIRTUOSO                                                                        
1816816,BURGLARY - RESIDENTIAL - GARAGE                    ,12/4/2018,12,2018,24200 Blk VIRTUOSO                                                                        
1816901,BURGLARY - RESIDENTIAL - GARAGE                    ,12/6/2018,12,2018,0 Blk CAMPANA DR                                                                      
1817043,BURGLARY - RESIDENTIAL - GARAGE                    ,12/9/2018,12,2018,400 Blk WYCLIFFE                                                                        
1817062,BURGLARY - RESIDENTIAL - GARAGE                    ,12/10/2018,12,2018,2100 Blk WHISPERING TRL                                                                  
1817151,BURGLARY - RESIDENTIAL - GARAGE                    ,12/11/2018,12,2018,700 Blk ESTANCIA                                                                        
1817202,BURGLARY - RESIDENTIAL - GARAGE                    ,12/12/2018,12,2018,9200 Blk PAYTON                                                                          
1817275,BURGLARY - RESIDENTIAL - GARAGE                    ,12/13/2018,12,2018,3200 Blk ESPERANZA                                                                       
1817223,BURGLARY - RESIDENTIAL - GARAGE                    ,12/13/2018,12,2018,300 Blk GIOTTO                                                                          
1817380,BURGLARY - RESIDENTIAL - GARAGE                    ,12/16/2018,12,2018,3400 Blk FAMILY TREE                                                                     
1817398,BURGLARY - RESIDENTIAL - GARAGE                    ,12/16/2018,12,2018,500 Blk LAS PALMAS                                                                      
1817412,BURGLARY - RESIDENTIAL - GARAGE                    ,12/17/2018,12,2018,1400 Blk WHISPERING TRL                                                                  
1817517,BURGLARY - RESIDENTIAL - GARAGE                    ,12/19/2018,12,2018,5000 Blk PERSIMMON LN                                                                    
1817557,BURGLARY - RESIDENTIAL - GARAGE                    ,12/19/2018,12,2018,0 Blk SWEET RAIN                                                                      
1817638,BURGLARY - RESIDENTIAL - GARAGE                    ,12/21/2018,12,2018,0 Blk LAKESHORE                                                                       
1817648,BURGLARY - RESIDENTIAL - GARAGE                    ,12/21/2018,12,2018,600 Blk CARDIFF                                                                         
1817962,BURGLARY - RESIDENTIAL - GARAGE                    ,12/28/2018,12,2018,100 Blk MURICA AISLE                                                                    
1818081,BURGLARY - RESIDENTIAL - GARAGE                    ,12/31/2018,12,2018,2200 Blk RED SAGE                                                                        
1900116,BURGLARY - RESIDENTIAL - GARAGE                    ,1/3/2019,1,2019,0 Blk ACROPOLIS AISLE                                                                 
1900271,BURGLARY - RESIDENTIAL - GARAGE                    ,1/6/2019,1,2019,0 Blk GRECO AISLE                                                                     
1900357,BURGLARY - RESIDENTIAL - GARAGE                    ,1/8/2019,1,2019,400 Blk CONTESSA                                                                        
1900396,BURGLARY - RESIDENTIAL - GARAGE                    ,1/9/2019,1,2019,0 Blk CANOE                                                                           
1900445,BURGLARY - RESIDENTIAL - GARAGE                    ,1/10/2019,1,2019,13100 Blk PAYTON                                                                          
1900482,BURGLARY - RESIDENTIAL - GARAGE                    ,1/10/2019,1,2019,0 Blk PALAMEDES                                                                       
1900533,BURGLARY - RESIDENTIAL - GARAGE                    ,1/11/2019,1,2019,3400 Blk FAMILY TREE                                                                     
1900553,BURGLARY - RESIDENTIAL - GARAGE                    ,1/12/2019,1,2019,10200 Blk ANSEL                                                                           
1900617,BURGLARY - RESIDENTIAL - GARAGE                    ,1/13/2019,1,2019,4200 Blk MIRASOL                                                                         
1900643,BURGLARY - RESIDENTIAL - GARAGE                    ,1/14/2019,1,2019,0 Blk RIVERSTONE                                                                      
1900832,BURGLARY - RESIDENTIAL - GARAGE                    ,1/17/2019,1,2019,2300 Blk SYNERGY                                                                         
1900830,BURGLARY - RESIDENTIAL - GARAGE                    ,1/17/2019,1,2019,6200 Blk PAYTON                                                                          
1900902,BURGLARY - RESIDENTIAL - GARAGE                    ,1/18/2019,1,2019,12200 Blk VIRTUOSO                                                                        
1900883,BURGLARY - RESIDENTIAL - GARAGE                    ,1/18/2019,1,2019,400 Blk OAKGLEN                                                                         
1900853,BURGLARY - RESIDENTIAL - GARAGE                    ,1/18/2019,1,2019,600 Blk MARKETVIEW                                                                      
1900915,BURGLARY - RESIDENTIAL - GARAGE                    ,1/19/2019,1,2019,0 Blk WINTERSWEET WAY                                                                 
1900912,BURGLARY - RESIDENTIAL - GARAGE                    ,1/19/2019,1,2019,900 Blk REGGIO AISLE                                                                    
1900968,BURGLARY - RESIDENTIAL - GARAGE                    ,1/20/2019,1,2019,300 Blk TROPEA AISLE                                                                    
1900991,BURGLARY - RESIDENTIAL - GARAGE                    ,1/21/2019,1,2019,0 Blk IRON BARK WAY                                                                   
1901069,BURGLARY - RESIDENTIAL - GARAGE                    ,1/22/2019,1,2019,0 Blk ACROPOLIS AISLE                                                                 
1901065,BURGLARY - RESIDENTIAL - GARAGE                    ,1/22/2019,1,2019,19300 Blk VIRTUOSO                                                                        
1901070,BURGLARY - RESIDENTIAL - GARAGE                    ,1/22/2019,1,2019,0 Blk CYPRESS TREE LN                                                                 
1901086,BURGLARY - RESIDENTIAL - GARAGE                    ,1/23/2019,1,2019,0 Blk DEWBERRY WAY                                                                    
1901114,BURGLARY - RESIDENTIAL - GARAGE                    ,1/23/2019,1,2019,0 Blk GILLMAN ST                                                                      
1901175,BURGLARY - RESIDENTIAL - GARAGE                    ,1/24/2019,1,2019,2300 Blk ARCHWAY                                                                         
1901185,BURGLARY - RESIDENTIAL - GARAGE                    ,1/25/2019,1,2019,1200 Blk WHISPERING TRL                                                                  
1901361,BURGLARY - RESIDENTIAL - GARAGE                    ,1/29/2019,1,2019,700 Blk WHISPERING TRL                                                                  
